"かーがーわー #daihyo","23:30:45"
"RT @livedoornews: 【#パラグアイ戦】ゴール！！(後半18分）🇯🇵日本 2ー1 パラグアイ🇵🇾乾貴士、本日2点目！逆転に成功！！(写真：ゲッティ）#daihyo https://t.co/ziKuYoiwHm","23:30:46"
"うわかがあー #daihyo","23:30:46"
"せめて枠内に打とう #daihyo","23:30:46"
"RT @jfa_samuraiblue: 【逆転Goal!!】後半18分／乾貴士⚽国際親善試合#SAMURAIBLUE 2-1 パラグアイ代表🇵🇾📺日本テレビ系で全国生中継大会情報▷https://t.co/zhOvP9ejyb#jfa #daihyo #夢を力に20…","23:30:46"
"香川選手シュート打っていくも枠の外…。 #daihyo","23:30:46"
"香川それは外しちゃアカンだろ #daihyo","23:30:46"
"乾と香川は近い位置でプレーさせた方が良い #daihyo","23:30:46"
"もうこの今のメンバーでいいよ👌#daihyo","23:30:46"
"RT @sn_soccer: 【親善試合】🇯🇵日本 2-1 パラグアイ🇵🇾後半19分、日本は3枚目の交代カードを切りました。13武藤OUT→15大迫IN速報⇒https://t.co/A1Ab8dtm5V #daihyo #サッカー日本代表 #日本代表","23:30:47"
"香川さん決めてくれ #daihyo","23:30:48"
"香川さん欲しかったな #daihyo","23:30:48"
"#daihyoinui がフォントの関係で回文みたいになっててかっこいいな。","23:30:48"
"RT @GoalJP_Official: ＼#日本代表×#パラグアイ代表 速報中📣／#乾貴士 の""らしい""ゴールをもう一度⚽#香川真司 との鮮やかなコンビネーション🇯🇵#daihyo #samuraiblue #西野ジャパン  #ワールドカップhttps://t.…","23:30:49"
"香川嘘やん。まじかよ。#daihyo #国際親善試合","23:30:49"
"乾を変えないで#daihyo","23:30:50"
"かがわーーーーーーーーーーーーそれ決めれば。。。。。。。 #daihyo","23:30:50"
"RT @sn_soccer: 【親善試合】🇯🇵日本 2-1 パラグアイ🇵🇾後半18分、乾貴士のこの日2ゴール目で、日本代表が逆転！（写真：Getty Images）速報⇒https://t.co/A1Ab8dtm5V #daihyo #サッカー日本代表 #日本代表 ht…","23:30:50"
"香川おしいいいいいいいいいいいいいいいいいいいいいいいいいいい #daihyo","23:30:50"
"香川決めきれないか #daihyo","23:30:50"
"原口は守備でしか使えませんwww残念でしたーwww #daihyo","23:30:50"
"RT @atlrs_official: 日本代表、逆転！そしてサコが途中出場！#antlers #kashima植田直通、昌子源、柴崎岳、そして大迫勇也！4人が揃ってピッチに！#daihyo #SAMURAIBLUE #サッカー日本代表アントラーズモバイル：https…","23:30:50"
"香川ー頼むぜ…　#daihyo","23:30:50"
"RT @m2football: カンビアッソ「スカウティング来なくてもわかる！！勝てるやつやんっ！！」#daihyo https://t.co/pNSqO5PEmn","23:30:50"
"香川も枠に入れろよ。 #daihyo","23:30:51"
"RT @footalk_sosal: 【日本🇯🇵 VS パラグアイ🇵🇾 親善試合】後半6分日本 1-1 パラグアイ日本同点においつく！乾ゴール！！※※速報中※※#daihyo https://t.co/XgoQZmCcde","23:30:51"
"RT @footalk_sosal: 【日本🇯🇵 VS パラグアイ🇵🇾 親善試合】後半6分日本 1-1 パラグアイ日本同点においつく！乾ゴール！！※※速報中※※#daihyo https://t.co/XgoQZmCcde","23:30:51"
"いやでも久々に香川のシュート見たよ #daihyo","23:30:51"
"後半途中から入った #大迫勇也 、右サイドからシュート‼️GKのこぼれ球を #岡崎慎司 がシュートお…大外し…😂 岡ちゃ〜ん😂 #daihyo","23:30:51"
"RT @atlrs_official: 日本代表、逆転！そしてサコが途中出場！#antlers #kashima植田直通、昌子源、柴崎岳、そして大迫勇也！4人が揃ってピッチに！#daihyo #SAMURAIBLUE #サッカー日本代表アントラーズモバイル：https…","23:30:51"
"半端ない大迫。本田いらんw#daihyo","23:30:51"
"#daihyo攻撃が面白くなってきた！！","23:30:52"
"#daihyo ( `)3')▃▃▃▅▆▇▉ﾌﾞﾌﾞｾﾞﾗﾌﾞｰﾌﾞｫｫｵﾌﾞｵｰﾌﾞﾌﾞ ﾌﾞｫｰﾌﾞｰ","23:30:52"
"高徳もスイス戦よりはマシになったな#daihyo","23:30:52"
"RT @jfa_samuraiblue: 【後半キックオフ！】⚽国際親善試合#SAMURAIBLUE 0-1 パラグアイ代表🇵🇾📺日本テレビ系で全国生中継大会情報▷https://t.co/zhOvP9ejyb#jfa #daihyo #夢を力に2018","23:30:53"
"香川、それは決めろ #daihyo","23:30:53"
"香川もシュートだめだな #daihyo","23:30:53"
"調子いいな #daihyo","23:30:53"
"決めればホンディの帰国も決まったのに(´・ω・｀) #daihyo","23:30:53"
"下手くそ、、、、あでだす！#daihyo","23:30:54"
"香川上手い切り返しだったが枠の外 #daihyo","23:30:54"
"RT @livedoornews: 【#パラグアイ戦】ゴール！！(後半18分）🇯🇵日本 2ー1 パラグアイ🇵🇾乾貴士、本日2点目！逆転に成功！！(写真：ゲッティ）#daihyo https://t.co/ziKuYoiwHm","23:30:54"
"#daihyo決めきらないと...","23:30:54"
"RT @c_1_r_9_z_8_2: 乾と真司が組めば何かが起きるというのはセレサポの幻想なのだろうか…😢😢😢…いや、まだやれるまだまだやれる！！！#daihyo #cerezo #sakuraspectacle https://t.co/4OLbbPWarE","23:30:54"
"RT @0122_jam: #daihyo岡崎、オフサイドでも決めろあとどこにいる体育じゃねぇんだぞ","23:30:55"
"香川あれは決めなアカンわ#daihyo","23:30:55"
"ここで決めてたらスタメン確実だったんだけどな #daihyo","23:30:55"
"RT @gekisaka: 西野ジャパン待望の初ゴールは乾!華麗なミドルで同点弾 https://t.co/SEVdLsvjsl #gekisaka #daihyo https://t.co/6lO6qLOJyv","23:30:56"
"本田さん退屈そうですね #daihyo","23:30:56"
"RT @footalk_sosal: 【日本🇯🇵 VS パラグアイ🇵🇾 親善試合】後半17分日本 2-1 パラグアイ日本追加点！乾さらにゴール！！※※速報中※※#daihyo https://t.co/ZIKDi0APA6","23:30:56"
"香川ぁーーー！せめて枠内に飛ばして！#日本代表#daihyo","23:30:56"
"今入ればケーキにイチゴだったのに…#daihyo #日本代表","23:30:56"
"香川ぁぁぁ！！ #daihyo","23:30:56"
"RT @sn_soccer: 【親善試合】🇯🇵日本 2-1 パラグアイ🇵🇾後半18分、乾貴士のこの日2ゴール目で、日本代表が逆転！（写真：Getty Images）速報⇒https://t.co/A1Ab8dtm5V #daihyo #サッカー日本代表 #日本代表 ht…","23:30:56"
"(・∀・)＜PA内でゴールを決めれない香川なんてクソの価値もない#daihyo","23:30:57"
"大迫が右にさばいたあと、それを受けた岡崎がクロスの機会を伺わずにHS奥へ出した（大迫のランを促した）のはとてもいいと思う。結局、クロス放り込んでも高さで互角にやれそうなのが大迫くらいしかいないのだから。 #daihyo","23:30:57"
"RT @GAMBA_OFFICIAL: 本日の日本代表vsパラグアイ代表との国際親善試合に東口選手が先発出場！！ワールドカップ本大会出場に向けて素晴らしいパフォーマンスを期待しています！！また14日から「東口選手応援キャンペーン」も実施！こちらもお願いします！https:/…","23:30:57"
"ベンチ映さんでええ！ #daihyo","23:30:57"
"大いなる理想はドイツやスペイン、ブラジルみたいに誰が出ても勝てるチーム。#daihyo","23:30:57"
"乾キレッキレじゃん#daihyo","23:30:57"
"え、なんか勢い出てない？ #daihyo","23:30:58"
"久しぶりにワクワクしてっぞ、おら #daihyo","23:30:58"
"RT @FootballTribeJP: 【後半18分】国際親善試合🇯🇵日本代表 2-1 パラグアイ代表🇵🇾得点者：乾貴士#daihyo #SAMURAIBLUE https://t.co/5jPI44mvON","23:30:58"
"RT @anlgc: 後半１８分、乾貴士が２点目を決めました！日本逆転！サッカー国際強化試合「日本代表×パラグアイ代表」#daihyo #日本代表　＃乾貴士 https://t.co/uqyflIF0c5","23:30:58"
"香川楽しそう！生き生きしている#daihyo","23:30:58"
"ただただ本田がいらないことを証明しているゲーム。#daihyo#jfa#日本代表","23:30:58"
"香川得意の形決めなきゃいかんぞ( *｀ω´)#daihyo","23:30:58"
"香川さん頼むわ…#daihyo","23:30:58"
"RT @jfa_samuraiblue: 【選手交代】後半19分out 武藤 → in 大迫#SAMURAIBLUE 2-1 パラグアイ代表🇵🇾📺日本テレビ系で全国生中継大会情報▷https://t.co/zhOvP9vUpJ#jfa #daihyo #夢を力に2018","23:30:58"
"香川そこは決めて #daihyo","23:30:59"
"＃daihyoキーパーは個人的に中村","23:30:59"
"香川、なんで外すんだよ！ #daihyo","23:30:59"
"RT @footalk_sosal: 【日本🇯🇵 VS パラグアイ🇵🇾 親善試合】後半17分日本 2-1 パラグアイ日本追加点！乾さらにゴール！！※※速報中※※#daihyo https://t.co/ZIKDi0APA6","23:30:59"
"香川と岡崎は、シュート以外はいい。 #daihyo","23:30:59"
"やばこいつら #daihyo","23:30:59"
"香川！惜しいー！でもキレてるなー。#daihyo #日本代表 #西野ジャパン","23:30:59"
"香川、柴崎の描く絵にちゃんとついてこれる選手を選べば試合がうごくんだよ。#daihyo","23:31:00"
"パラグアイ心折れてる。とどめさせ！#daihyo","23:31:00"
"香川ーーー！今のは決めないと！#JFA #daihyo","23:31:00"
"乾ひとつ抜けてるな#daihyo","23:31:00"
"パラグアイ帰りたそうだな #daihyo","23:31:00"
"か、香川！そこは入れとけよ！#ntv#daihyo #日本代表","23:31:00"
"とりあえず本田は不要なのはわかった。#daihyo","23:31:00"
"RT @Y_and_D: パラグアイ戦のデータ放送の吉田の紹介が草生えるじゃあねぇか。 #daihyo  #日本代表 https://t.co/lFOsfs8hoF","23:31:00"
"香川... #daihyo","23:31:00"
"[子供が書いたようなスタンプ]https://t.co/vTYsbOctQ9岡崎と香川はゴールできんか#daihyo","23:31:00"
"岡崎が評価されたとき相棒にはヴァーディーがいたし、大迫が評価されたとき相棒にはモデストがいたし。ふたりともアシスタント系守備的フォワードなんだよな。#soccer #daihyo #サッカー日本代表","23:31:01"
"ことごとく外す#daihyo","23:31:01"
"香川きめねーかー！！！勝負感！！！ #daihyo","23:31:01"
"決まらないのか～。 #daihyo  #jfa","23:31:01"
"RT @livedoornews: 【#パラグアイ戦】ゴール！！(後半18分）🇯🇵日本 2ー1 パラグアイ🇵🇾乾貴士、本日2点目！逆転に成功！！(写真：ゲッティ）#daihyo https://t.co/ziKuYoiwHm","23:31:02"
"RT @FootballTribeJP: 【🌍W杯プレゼント企画第4弾🏆】✔️フォロー🔄リツイート👕ユニフォームが当たる！🇯🇵今回は日本代表のキャプテン長谷部誠（Lサイズ）！締め切りは12日(火)。発表はDMにて当選者にご連絡します。たくさんのご応募お待ちしてお…","23:31:02"
"RT @livedoornews: 【#パラグアイ戦】日本、先制を許す(前半32分)🇯🇵日本 0ー1 パラグアイ🇵🇾#daihyo","23:31:02"
"そこは外しちゃダメよカガーワ、アンチが元気になるからw #daihyo","23:31:02"
"岡崎好きなんだけどさ、実戦から離れすぎだね。ちょっと辛い。 #daihyo","23:31:02"
"今日はガンガン押してきてたスイス戦よりも押しが緩いからボール持てる試合になってるし、だからこその2点な気もするけど、いいイメージ持ったままW杯行けそう？かな？ #daihyo","23:31:02"
"香川外したけど、打てたのは大きいと思う。 #daihyo","23:31:02"
"香川決めたと思ったー #daihyo","23:31:02"
"いいね、いいね#daihyo","23:31:03"
"いや、だからさ。そーゆーとこ  #daihyo","23:31:03"
"RT @sn_soccer: 【親善試合】🇯🇵日本 2-1 パラグアイ🇵🇾後半18分、乾貴士のこの日2ゴール目で、日本代表が逆転！（写真：Getty Images）速報⇒https://t.co/A1Ab8dtm5V #daihyo #サッカー日本代表 #日本代表 ht…","23:31:03"
"RT @livedoornews: 【#パラグアイ戦】ゴール！！(後半18分）🇯🇵日本 2ー1 パラグアイ🇵🇾乾貴士、本日2点目！逆転に成功！！(写真：ゲッティ）#daihyo https://t.co/ziKuYoiwHm","23:31:03"
"RT @zonbei3: 乾が1番って何回言ったら分かるんや🤮‼️  #daihyo #乾貴士 #日本代表 https://t.co/VFkA3jY3t9","23:31:03"
"RT @livedoornews: 【#パラグアイ戦】ゴール！！(後半18分）🇯🇵日本 2ー1 パラグアイ🇵🇾乾貴士、本日2点目！逆転に成功！！(写真：ゲッティ）#daihyo https://t.co/ziKuYoiwHm","23:31:04"
"香川おしー。良い形が続いてる。 #daihyo","23:31:04"
"☆日本🇯🇵 2-1 🇵🇾パラグアイ#daihyo #PARJPN岡ちゃん　それはないと思ったら　オフ(´･ω･‘) https://t.co/1hOWbB1LM7","23:31:04"
"香川どフリーやんけ！ #daihyo","23:31:04"
"RT @anlgc: 後半１８分、乾貴士が２点目を決めました！日本逆転！サッカー国際強化試合「日本代表×パラグアイ代表」#daihyo #日本代表　＃乾貴士 https://t.co/uqyflIF0c5","23:31:04"
"香川おっしい#daihyo #日本代表 #SAMURAIBLUE⁠ ⁠ #Worldcup⁠ ⁠#NEWS  #BLUE  #吠えろニッポン〜♪","23:31:04"
"パラグアイはスイスより数段落ちるだろうけど、それでも日本代表は今回のメンバーの方が可能性を感じる。 #daihyo","23:31:04"
"香川それ決めな#daihyo","23:31:04"
"RT @paddock_watcher: もう、乾が監督でいいよ。#daihyo https://t.co/tjxdAy4w9H","23:31:04"
"高徳は左の方がいいね#daihyo","23:31:05"
"相変わらず入らないねぇ、香川… #daihyo","23:31:05"
"RT @sn_soccer: 【親善試合】🇯🇵日本 2-1 パラグアイ🇵🇾後半18分、乾貴士のこの日2ゴール目で、日本代表が逆転！（写真：Getty Images）速報⇒https://t.co/A1Ab8dtm5V #daihyo #サッカー日本代表 #日本代表 ht…","23:31:05"
"RT @footalk_sosal: 【日本🇯🇵 VS パラグアイ🇵🇾 親善試合】後半17分日本 2-1 パラグアイ日本追加点！乾さらにゴール！！※※速報中※※#daihyo https://t.co/ZIKDi0APA6","23:31:05"
"香川あああ決めてくれたら雑音黙らせられる！！ #daihyo #日本代表","23:31:05"
"昔はカガーなら決めてた #daihyo","23:31:05"
"RT @footalk_sosal: 【日本🇯🇵 VS パラグアイ🇵🇾 親善試合】後半17分日本 2-1 パラグアイ日本追加点！乾さらにゴール！！※※速報中※※#daihyo https://t.co/ZIKDi0APA6","23:31:06"
"初めての勝ち越しって叫ばれてもねぇ〜(´-ω-`) #サッカー日本代表  #daihyo  #samuraiblue","23:31:06"
"香川惜っしいいいいいいい #daihyo","23:31:06"
"RT @GoalJP_Official: ＼#日本代表×#パラグアイ代表 速報中📣／#乾貴士 の""らしい""ゴールをもう一度⚽#香川真司 との鮮やかなコンビネーション🇯🇵#daihyo #samuraiblue #西野ジャパン  #ワールドカップhttps://t.…","23:31:06"
"RT @sn_soccer: 【親善試合】🇯🇵日本 2-1 パラグアイ🇵🇾後半19分、日本は3枚目の交代カードを切りました。13武藤OUT→15大迫IN速報⇒https://t.co/A1Ab8dtm5V #daihyo #サッカー日本代表 #日本代表","23:31:06"
"ひっさびさに楽しい！#daihyo #SAMURAIBLUE #jfa #日本代表","23:31:06"
"左サイドの乾、高徳の連携良いね。#daihyo#日本代表","23:31:06"
"あれをねぇ。。 #daihyo","23:31:07"
"#daihyo 香川チャントが聞こえる〜カ〜ガワシンジ〜","23:31:07"
"RT @GoalJP_Official: 🇯🇵#日本代表🇯🇵西野ジャパン、待望の初ゴールは乾貴士！強烈ミドルで日本代表が同点に・続けて2ゴール目も決まりました！#daihyo#samuraiblue#ロシアW杯#ワールドカップ#西野ジャパン詳細はこちら👇h…","23:31:07"
"香川ダイレクトで打てや #daihyo","23:31:07"
"すっと打てよ、香川‼#daihyo","23:31:07"
"RT @jfa_samuraiblue: 【逆転Goal!!】後半18分／乾貴士⚽国際親善試合#SAMURAIBLUE 2-1 パラグアイ代表🇵🇾📺日本テレビ系で全国生中継大会情報▷https://t.co/zhOvP9ejyb#jfa #daihyo #夢を力に20…","23:31:07"
"しかしあれだな。もしこのまま試合終わっちゃったらマスゴミが『西野JAPAN逆転勝ち！！ 仕上がり上々！！！！』とか囃し立てちゃうな。#daihyo #サッカー日本代表 #パラグアイ戦 #NTV","23:31:07"
"日本2-1パラグアイ #daihyo かが・・・・・わ・・・。","23:31:07"
"香川、今のは決めたとおもったけど！ #daihyo","23:31:07"
"RT @footalk_sosal: 【日本🇯🇵 VS パラグアイ🇵🇾 親善試合】後半17分日本 2-1 パラグアイ日本追加点！乾さらにゴール！！※※速報中※※#daihyo https://t.co/ZIKDi0APA6","23:31:07"
"もう1点欲しいなあ #daihyo","23:31:07"
"よく右に繋いだんだけどな #daihyo","23:31:08"
"RT @jfa_samuraiblue: 【試合開始まであと90分！】国際親善試合#SAMURAI BLUE vs パラグアイ代表🇵🇾6/12(火)22:05キックオフ予定📺日本テレビ系で全国生中継大会情報▷https://t.co/zhOvP9vUpJ#jfa #…","23:31:08"
"鹿島縦ライン(曽ヶ端はよ)#daihyo  #antlers","23:31:08"
"香川は香川！へなちょこ香川。。。。。攻めて枠内行けよ。。。。。#ytv #ntv #daihyo #jfa #jpn #日本代表","23:31:08"
"ぎゃああああああ(۳˚Д˚)۳香川きめてくれー#daihyo","23:31:08"
"乾はいつも泣きそうな顔してるから審判によってはオフサイド取られるかも。 #daihyo","23:31:09"
"なぜ枠に行かせられない！？　#daihyo #日本代表","23:31:09"
"ダイレクトで打てないのかよ香川。#daihyo","23:31:09"
"香川真司がときどき大泉洋に見えるので病院行こうと思います #daihyo","23:31:09"
"日本のアタッキングサードでパラグアイが体をぶつけも寄せもしないのが親善だからかそういうチームなのか( ˙꒳​˙  )今は自信と雰囲気が大事だから取れるなら勝ちを取っとくべき。#日本代表#daihyo","23:31:09"
"香川にラストパスwこれほど無駄なパスないわ'w#daihyo","23:31:09"
"香川さんんんっ？#daihyo","23:31:10"
"香川がハーフスペース使い出した。#daihyo","23:31:10"
"RT @webstyleking: 後半18分：日本代表🇯🇵13 武藤嘉紀 out → 15 大迫勇也 in#daihyo #日本代表 #SAMURAIBLUE #Worldcup","23:31:10"
"ちょくちょく本田写すのやめろww #daihyo","23:31:10"
"本田プロいないとマジでチーム別物になるじゃん #daihyo","23:31:11"
"元鹿島の選手合わせて11人中４人が鹿島(￣ー￣)#antlers#daihyo","23:31:11"
"点入って空気変わったねよかったよかったそれがやっぱ必要だよなあ#daihyo","23:31:11"
"#daihyo ♯日本代表 ♯サッカー ♯乾 ♯乾先生乾が四年前から輝いてくれればな！ってか今の香川決めろよ！","23:31:11"
"やっぱりBIG３とか言われてる本田・香川・岡崎がいらねえな、明らかに #daihyo #日本代表","23:31:11"
"ベテランやらかしすぎてて草#daihyo","23:31:11"
"狙いすぎ。香川 #daihyo","23:31:11"
"RT @sn_soccer: 【親善試合】🇯🇵日本 2-1 パラグアイ🇵🇾後半18分、乾貴士のこの日2ゴール目で、日本代表が逆転！（写真：Getty Images）速報⇒https://t.co/A1Ab8dtm5V #daihyo #サッカー日本代表 #日本代表 ht…","23:31:11"
"私が引き当てた #日本代表 はGK川口DF都並、酒井、闘莉王、服部MF福西、中田、中村FW長谷川、岡崎、釜本あなたは？ #daihyo #ワールドカップ https://t.co/unfQkeyR5C","23:31:11"
"RT @footalk_sosal: 【日本🇯🇵 VS パラグアイ🇵🇾 親善試合】後半17分日本 2-1 パラグアイ日本追加点！乾さらにゴール！！※※速報中※※#daihyo https://t.co/ZIKDi0APA6","23:31:12"
"ケイスケホンダがいないとここまでできる #daihyo","23:31:12"
"いやー、代表戦見てて何回も声出るの久々やなー（笑） #daihyo","23:31:12"
"RT @J_League: 🇷🇺頑張れＪリーガー🇯🇵日本代表 #大島僚太 選手#川崎フロンターレ に所属し、日本人初の10番❗️2016年に代表デビューを飾っています😁いよいよ始まる #worldcup⁠ ⁠⁠ ⁠に向けて、あなたの知っている大島選手を#大島選手を応援…","23:31:12"
"そこは決めとけよ香川#daihyo","23:31:13"
"やっぱり乾だな。#daihyo","23:31:13"
"すまん、結局、デュエル・縦に速いサッカーでイイ型…ハリルの教えやん！ w  #daihyo","23:31:13"
"香川&amp;乾のセレッソ、柴崎&amp;昌子&amp;植田のアントラーズのセット起用は悪くない。 #daihyo","23:31:14"
"#daihyoやっぱり香川はあの辺で持たないとな","23:31:14"
"乾と香川ならあり？？#daihyo","23:31:14"
"大迫すげーな #daihyo","23:31:14"
"なんでニア… #daihyo","23:31:15"
"左から乾香川清武が見たかったな#daihyo","23:31:15"
"RT @chidajunsei3163: パラグアイ戦スタメン#SAMURAIBLUE #daihyo https://t.co/PU254yMH65","23:31:15"
"RT @footalk_sosal: 【日本🇯🇵 VS パラグアイ🇵🇾 親善試合】後半6分日本 1-1 パラグアイ日本同点においつく！乾ゴール！！※※速報中※※#daihyo https://t.co/XgoQZmCcde","23:31:15"
"パラグアイ弱くなったなーとも思うね…… #daihyo","23:31:15"
"香川まじ枠いかね #daihyo","23:31:15"
"香川、マジで枠内に撃てないのな… #日本代表 #daihyo #JFA","23:31:16"
"決定力ーーーー #daihyo","23:31:16"
"香川おしい #daihyo","23:31:16"
"RT @Raiki60376992: 日本代表はこれにより20年ぶりの無得点3連敗を逃れました。乾ないす！#日本代表#パラグアイ#daihyo","23:31:16"
"香川もマジかよ！あの位置から外す？#daihyo","23:31:16"
"走り勝つ、守り勝つ 速攻で勝つ。日本はこれしかない。#daihyo","23:31:17"
"オフサイドだったけどザキオカさんもうどんも外すよね～ #daihyo","23:31:17"
"香川、イップスだわ！😧 #daihyo","23:31:17"
"やっぱゴートクは左サイドなんだよ。ゴートクと長友入れ替えた方がいいんでない？#daihyo #日本代表","23:31:17"
"2点目の香川のバスかっこよかった #daihyo","23:31:17"
"なにより後半２０分までに逆転したってのが良いねえ。 #daihyo #日本代表","23:31:18"
"RT @FootballTribeJP: 【後半18分】国際親善試合🇯🇵日本代表 2-1 パラグアイ代表🇵🇾得点者：乾貴士#daihyo #SAMURAIBLUE https://t.co/5jPI44mvON","23:31:18"
"RT @atlrs_official: 日本代表、逆転！そしてサコが途中出場！#antlers #kashima植田直通、昌子源、柴崎岳、そして大迫勇也！4人が揃ってピッチに！#daihyo #SAMURAIBLUE #サッカー日本代表アントラーズモバイル：https…","23:31:18"
"RT @GoalJP_Official: ＼#日本代表×#パラグアイ代表 速報中📣／#乾貴士 の""らしい""ゴールをもう一度⚽#香川真司 との鮮やかなコンビネーション🇯🇵#daihyo #samuraiblue #西野ジャパン  #ワールドカップhttps://t.…","23:31:18"
"RT @sn_soccer: 【親善試合】🇯🇵日本 2-1 パラグアイ🇵🇾後半18分、乾貴士のこの日2ゴール目で、日本代表が逆転！（写真：Getty Images）速報⇒https://t.co/A1Ab8dtm5V #daihyo #サッカー日本代表 #日本代表 ht…","23:31:18"
"RT @crz_ngi: パラグアイ戦 逆転ゴール‼️また香川からの乾セレッソ大阪 ホットライン🌸#日本代表 #daihyo#SAURAIBLUE #パラグアイ戦#乾貴士 #香川真司 https://t.co/Xnhj4RdSyg","23:31:18"
"RT @STMhayato: ☆日本🇯🇵 2-1 🇵🇾パラグアイ#daihyo #PARJPNぬいぬいドッペル逆転　最後コロコロ弾！ https://t.co/nNz4uwFjM3","23:31:18"
"乾が起点になってチャンスメイクしまくってるな#daihyo#日本代表#パラグアイ","23:31:18"
"香川～！あれ決めないと…ワールドカップ点取れないって　#daihyo","23:31:18"
"#daihyo　決めないのも香川らしいけど久々楽しそうな顔してる笑","23:31:19"
"岡崎選手に厳しいタイムライン#QBK #daihyo #SAMURAIBLUE https://t.co/snvn1beuHZ","23:31:19"
"カガワ。。。オーマイゴッシュ。。。 #daihyo","23:31:19"
"香川キレが戻ってきた？それとも乾との組み合わせが良いだけ？ #daihyo","23:31:19"
"岡崎ちょっとそれないわー　#daihyo","23:31:19"
"RT @footalk_sosal: 【日本🇯🇵 VS パラグアイ🇵🇾 親善試合】後半17分日本 2-1 パラグアイ日本追加点！乾さらにゴール！！※※速報中※※#daihyo https://t.co/ZIKDi0APA6","23:31:20"
"RT @atlrs_official: 日本代表、逆転！そしてサコが途中出場！#antlers #kashima植田直通、昌子源、柴崎岳、そして大迫勇也！4人が揃ってピッチに！#daihyo #SAMURAIBLUE #サッカー日本代表アントラーズモバイル：https…","23:31:20"
"香川ー枠内に飛ばそうぜ#daihyo","23:31:20"
"決定的なシーンで外す…これが日本のクオリティーを示している… #daihyo","23:31:21"
"RT @GoalJP_Official: 🇯🇵#日本代表🇯🇵西野ジャパン、待望の初ゴールは乾貴士！強烈ミドルで日本代表が同点に・続けて2ゴール目も決まりました！#daihyo#samuraiblue#ロシアW杯#ワールドカップ#西野ジャパン詳細はこちら👇h…","23:31:21"
"初めてじゃねぇか？香川がこんなに代表で活き活きしているのは・・・　#daihyo","23:31:21"
"高徳さん、なんかエロいぐらいの股抜きパスしおる！#サッカー日本代表#daihyo#パラグアイ戦","23:31:21"
"RT @atlrs_official: 日本代表、逆転！そしてサコが途中出場！#antlers #kashima植田直通、昌子源、柴崎岳、そして大迫勇也！4人が揃ってピッチに！#daihyo #SAMURAIBLUE #サッカー日本代表アントラーズモバイル：https…","23:31:21"
"RT @livedoornews: 【#パラグアイ戦】ゴール！！(後半18分）🇯🇵日本 2ー1 パラグアイ🇵🇾乾貴士、本日2点目！逆転に成功！！(写真：ゲッティ）#daihyo https://t.co/ziKuYoiwHm","23:31:22"
"香川今のは決めてくれ #daihyo","23:31:22"
"香川と岡崎は居残りシュート練習 #daihyo","23:31:23"
"RT @realmkazuplus: この試合展開だと本田不要論が更に増すよなぁ実際にセットプレー以外で使い道ないし #daihyo","23:31:23"
"ベンチのケイスケホンダ抜いてやるなよ。　#daihyo","23:31:23"
"思いっきり時間間違えてた(´･ω･`) NHKじゃないんだ、おまけにクソ北澤の声聞こえたから消音で見てるけど、TLのほうが気になる いい加減に見ても乾うめぇなぁ  #daihyo","23:31:24"
"実況？解説？が中々のうるささ #daihyo","23:31:24"
"#daihyo香川決めきったら本田さん切りやすくなるのに。。","23:31:24"
"乾、武藤の両翼は南アの時の松井、大久保の雰囲気があった #daihyo","23:31:25"
"おしい‼後半は売ってかわって可能性感じるなw #daihyo","23:31:25"
"香川それは決めないと‼️(^◇^;) #daihyo","23:31:25"
"セレッソトリオが良い感じやね乾・香川・蛍#daihyo","23:31:26"
"得点シーン香川がどこのスペースを狙って乾との連携での得点シーンが気になる！狙ったんかたまたまか2人の連携やから余計に😀 #daihyo","23:31:26"
"岡崎選手どっちみちオフサイドだったか。まあ、あれはさすがに枠へ飛ばしてほしい(^^;　#daihyo","23:31:26"
"きめろよ、香川！ #daihyo","23:31:26"
"しかし岡崎と香川 ホントに決められないな…#daihyo","23:31:26"
"RT @atlrs_official: 日本代表、逆転！そしてサコが途中出場！#antlers #kashima植田直通、昌子源、柴崎岳、そして大迫勇也！4人が揃ってピッチに！#daihyo #SAMURAIBLUE #サッカー日本代表アントラーズモバイル：https…","23:31:26"
"おかざき～#daihyo#samuraiblue##jfa #日本代表","23:31:26"
"RT @GoalJP_Official: ＼#日本代表×#パラグアイ代表 速報中📣／#乾貴士 がまた決めた⚽⚽狙いすましたミドルシュートでパラグアイのゴールをこじ開ける(63分)#daihyo #samuraiblue #西野ジャパン  #ワールドカップ詳細はこちら…","23:31:26"
"香川は決定力不足#daihyo","23:31:27"
"今日のプレー見てると左高徳もありだよな #daihyo","23:31:27"
"俺思うんだこんなつぶやくなんて純粋に試合楽しんでんだろーなーって久しぶりに代表戦楽しいサッカーの楽しさを思い出させてくれてありがとう#daihyo","23:31:27"
"これは勝ち逃げーむですわwww #daihyo","23:31:27"
"あれが枠いかないのが、ここ数年の香川さん。#daihyo","23:31:27"
"RT @GoalJP_Official: 🇯🇵#日本代表🇯🇵西野ジャパン、待望の初ゴールは乾貴士！強烈ミドルで日本代表が同点に・続けて2ゴール目も決まりました！#daihyo#samuraiblue#ロシアW杯#ワールドカップ#西野ジャパン詳細はこちら👇h…","23:31:28"
"香川までの2、3のパス。全てワンテンポ遅いよね。持ちすぎ。#daihyo #SAMURAIBLUE #サッカー日本代表","23:31:28"
