極端やな,2018-06-12 22:07:32,-0.428666
本田二人いる？,2018-06-12 22:07:32,-0.24873
べんちお通夜やん,2018-06-12 22:07:32,-0.903595
長友？,2018-06-12 22:07:33,0
トライ,2018-06-12 22:07:33,-0.353227
サイヤ人出番なしｗｗｗ,2018-06-12 22:07:33,-0.5737465
可能性（）,2018-06-12 22:07:33,-0.20879095
サッカーはたいして人気ない,2018-06-12 22:07:33,-0.1910556666666667
似合わないな,2018-06-12 22:07:36,-0.21219500000000002
可能性ｗｗｗｗ,2018-06-12 22:07:36,-0.20879095
エースは不在、それが今回の特徴だからね,2018-06-12 22:07:37,-0.18050625
ネイマール「だっさ」,2018-06-12 22:07:37,-0.93584
笑い過ぎw,2018-06-12 22:07:37,-0.8297055
チチをもげ！,2018-06-12 22:07:37,-0.451384
(ヾﾉ･∀･`)ﾑﾘﾑﾘ,2018-06-12 22:07:38,0
トライって・・・サッカーしろや,2018-06-12 22:07:38,-0.3908486666666667
迷走してるだけ,2018-06-12 22:07:38,-0.180914
金髪太鼓インテル,2018-06-12 22:07:38,-0.44684085
可能性・・・あるの？,2018-06-12 22:07:40,-0.20879095
ささきのりおジャパン,2018-06-12 22:07:41,0
え,2018-06-12 22:07:41,0
青く染めろよ,2018-06-12 22:07:41,-0.7632245
もう固定してるだろｗｗｗｗｗｗｗｗｗ,2018-06-12 22:07:42,-0.6120950000000001
バックパス禁止な,2018-06-12 22:07:42,-0.4321406666666667
サイヤ人座ってる,2018-06-12 22:07:42,-0.978744
は＿,2018-06-12 22:07:42,0
穏やかな心と激しい怒りによって目覚めた,2018-06-12 22:07:43,-0.661027
ベンチにキャンチョメ居た,2018-06-12 22:07:43,-0.38394649999999997
らっきー,2018-06-12 22:07:46,0
３馬鹿トリオ復活,2018-06-12 22:07:46,-0.4141517333333333
サイヤ人戻ればいいのに,2018-06-12 22:07:47,-0.884087
染めたので罰として外された,2018-06-12 22:07:47,-0.6686529999999999
パラグアイはW杯出ないから空気読んで負けてくれるだろ,2018-06-12 22:07:47,-0.8400753999999999
,2018-06-12 22:07:47,0
ガリガリ君,2018-06-12 22:07:47,0
ひでｗｗ,2018-06-12 22:07:47,0
サカつく,2018-06-12 22:07:47,0
完全にキャンチョメに寄せてきてるなｗ,2018-06-12 22:07:48,-0.570184
乾怪我すんなよ,2018-06-12 22:07:50,-0.58913
無能っつーか敗戦処理だし可哀そうではある,2018-06-12 22:07:50,-0.4571845
