"あぶねえええ ","23:32:56"
"川島さん、ついに本気出す ","23:32:56"
"川島！！！！","23:32:56"
"🇯🇵🍃風、吹いてあげて神様、ちょっとだけ","23:32:56"
"川島ビッグセーブ！  ","23:32:56"
"川島ありがとう！！！！！","23:32:56"
"川島ぁぁぁぁぁぁぁぁ！！真・川川島ぁぁぁぁぁぁぁぁぁぁぁぁぁぁぁぁぁぁぁぁぁぁぁぁぁぁぁぁぁぁぁぁぁぁぁぁぁぁぁぁ ","23:32:56"
"よーーーーしかわしまーーーー！！！","23:32:56"
"あぶねー！！！ギリギリ弾いた ","23:32:57"
"グレートセーブ！ ","23:32:57"
"今日の川島ええぞ ","23:32:57"
"川島ｗｗ　","23:32:57"
"川島、今のはギリギリ取れたからOK","23:32:57"
"かわしまああああああああ ","23:32:57"
"ゴールポスト神！川島も神！ ","23:32:57"
"かわしぃまぁ！！","23:32:57"
"ビッグセーブすぎワロタwwwwwwww ","23:32:57"
"あぶねええええええええええええええええええええええええええええええええええええええええええええええええええええええええええええええええええええええええええええええええええええええええええええええええええええええええええええええええ… https://t.co/ndCduqs7t5","23:32:57"
"長友は寄せに行けなかったな ","23:32:57"
"川島！！！ ","23:32:57"
"川島やるじゃん！ ","23:32:57"
"その為の右手 ","23:32:57"
"おおおあっ ","23:32:58"
"こーれは川島守護神発動！！ ","23:32:58"
"ナイスキーですよ ","23:32:58"
"何とコロンビアのハメス・ロドリゲスが早々に交代。","23:32:58"
"日本🇯🇵のバイタルエリア、スカスカだな。特に攻撃→守備になる瞬間はバランス崩れてるから、やられがち。日本のボール回しのテンポが遅い。ただでさえ遅いポーランド🇵🇱のDFがもっと遅く見える。(笑)解説の鈴木がGK川島に甘い。連呼… https://t.co/nktTla4om4","23:32:58"
"川島！！ ","23:32:58"
"今の怖かった！ふぅ ","23:32:58"
"弾いたっあっぶねーーー ","23:32:58"
"川島止めた！これはナイスプレー！ ","23:32:59"
"あっぶない… ","23:32:59"
"川島、これ帳消しかな･･･","23:32:59"
"川島、ナイスセーブ！","23:32:59"
"しんだかとおもった","23:32:59"
"川島が止めた！","23:32:59"
"川島！やられたとおもた！！ ","23:33:00"
"あぶね ","23:33:00"
"川島止めた～やれば出来るじゃん","23:33:00"
"川島ナイスセーブ！","23:33:00"
"「この暑さも…ﾊｯｷﾘさせて…」…「4ﾊﾞｯｸ…2ﾊﾞｯｸになってますよね…かなり攻撃的ですよね」…「ヘディングシュート…川島が、止めました…これまで2戦…搔き出しました」…!?(^^;","23:33:00"
"川島△ ","23:33:00"
"川島よくやった。 ","23:33:00"
"ゴール前 厳しい！ ","23:33:00"
"うわぁ～・・・怖かった＞＜ ","23:33:00"
"やばい焦った！！川島ー！！！！","23:33:01"
"川島やるやんwwwww ","23:33:01"
"【","23:33:01"
"あっぶな ","23:33:02"
"川島！！！よかった！！！","23:33:02"
"あぶねー","23:33:02"
"川島！","23:33:03"
"川島いいぞ！ ","23:33:03"
"止めたか！？止まってた！ ","23:33:03"
"あぶねぇぇぇー！川島ナイス！ ","23:33:03"
"また、エイジナイスセーブ！ ","23:33:03"
"川島が覚醒したーーーー！ ","23:33:03"
"川島！！！ ","23:33:03"
"川島のビッグセーブ！","23:33:03"
"学習した川島(´・ω・｀)","23:33:03"
